prov_name,prov_id,kab_name,kab_id,kec_name,kec_id,kel_name,kel_id,paslon1,paslon1_perc,paslon2,paslon2_perc,paslon3,paslon3_perc,tot_tps_foto_approved_kawal_pemilu,tot_tps,tps_coverage_perc
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM ASAN,6.0,134,93.06%,9,6.25%,1,0.69%,1,2,50.00%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM DUROY,7.0,302,84.12%,54,15.04%,3,0.84%,2,3,66.67%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM GAWE,8.0,174,95.08%,7,3.83%,2,1.09%,1,1,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM KLAT,9.0,293,92.72%,23,7.28%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM PEUDAYA,10.0,502,90.29%,46,8.27%,8,1.44%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM REH,11.0,334,84.13%,57,14.36%,6,1.51%,2,3,66.67%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAM UJONG,12.0,306,88.18%,38,10.95%,3,0.86%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMBADA PEUKAN,13.0,396,89.59%,45,10.18%,1,0.23%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMBARO SUKON,14.0,503,92.80%,34,6.27%,5,0.92%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMBIHEU LA,15.0,186,90.73%,16,7.80%,3,1.46%,1,2,50.00%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMBIHEU SIEM,16.0,395,85.31%,56,12.10%,12,2.59%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMBITRA,17.0,345,89.15%,37,9.56%,5,1.29%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMKEUNUNG,18.0,368,91.32%,33,8.19%,2,0.50%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMPUJA,19.0,178,80.91%,41,18.64%,1,0.45%,1,1,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMPUUK,20.0,375,91.69%,27,6.60%,7,1.71%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LAMTIMPEUNG,21.0,421,91.32%,37,8.03%,3,0.65%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LIE EUE,22.0,617,90.60%,58,8.52%,6,0.88%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,LIMPOK,23.0,589,89.24%,68,10.30%,3,0.45%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,MIRUEK TAMAN,24.0,677,90.99%,61,8.20%,6,0.81%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,SIEM,25.0,399,88.08%,48,10.60%,6,1.32%,2,2,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,SULEUE,26.0,196,87.89%,26,11.66%,1,0.45%,1,1,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,TANJONG SEULAMAT,27.0,798,90.68%,77,8.75%,5,0.57%,4,7,57.14%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,TANJUNG DEAH,28.0,631,89.38%,67,9.49%,8,1.13%,3,3,100%
ACEH,1,ACEH BESAR,3,DARUSSALAM,5.0,TUNGKOP,29.0,1185,88.96%,132,9.91%,15,1.13%,6,6,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,ANEUK GLEE,1.0,567,88.04%,71,11.02%,6,0.93%,3,3,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,COT KAREUNG,2.0,326,88.83%,33,8.99%,8,2.18%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,CUREH,3.0,118,88.06%,12,8.96%,4,2.99%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,EMPEE ARA,4.0,152,85.88%,23,12.99%,2,1.13%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,GROET BARO,5.0,201,87.01%,25,10.82%,5,2.16%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,GROET BLANG,6.0,296,89.43%,32,9.67%,3,0.91%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,GROET MANYANG,7.0,264,88.29%,27,9.03%,8,2.68%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,JRUEK BAK KREH,9.0,191,87.61%,22,10.09%,5,2.29%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,JRUEK BALEE,10.0,475,87.16%,63,11.56%,7,1.28%,3,3,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,KRUENG LAMKAREUNG,11.0,428,70.98%,151,25.04%,24,3.98%,3,3,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAM ILIE GANTO,12.0,204,88.31%,23,9.96%,4,1.73%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAM ILIE MESJID,13.0,106,83.46%,18,14.17%,3,2.36%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAM ILIE TENGOH,14.0,395,89.57%,39,8.84%,7,1.59%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAM LEUBOK,15.0,209,90.87%,14,6.09%,7,3.04%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMBEUNOT,16.0,172,89.12%,19,9.84%,2,1.04%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMBEUTONG,17.0,270,95.74%,9,3.19%,3,1.06%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMLUNG,18.0,331,92.98%,24,6.74%,1,0.28%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPANAH BARO,19.0,237,96.73%,8,3.27%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPANAH DAYAH,20.0,111,94.87%,6,5.13%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPANAH RANJO,21.0,202,88.21%,23,10.04%,4,1.75%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPANAH TEUNGOH,22.0,156,95.71%,6,3.68%,1,0.61%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPANAH TUNONG,23.0,345,89.15%,36,9.30%,6,1.55%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPUPOK BARO,24.0,118,90.77%,8,6.15%,4,3.08%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMPUPOK RAYA,25.0,239,93.36%,15,5.86%,2,0.78%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LAMSIOT,26.0,132,87.42%,19,12.58%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LHEUE,27.0,347,94.29%,20,5.43%,1,0.27%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LIMO BLANG,28.0,284,88.20%,34,10.56%,4,1.24%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LIMO LAMLEUWEUNG,29.0,170,94.44%,9,5.00%,1,0.56%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LIMO MESJID,30.0,176,88.89%,22,11.11%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,LINGOM,31.0,251,91.94%,20,7.33%,2,0.73%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MANGGRA,32.0,295,88.86%,35,10.54%,2,0.60%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MEUNARA,33.0,272,90.97%,20,6.69%,7,2.34%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MEUREU BUENG-U,34.0,431,90.74%,43,9.05%,1,0.21%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MEUREU LAMGLUMPANG,35.0,240,92.31%,20,7.69%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MEUSALE,37.0,229,86.42%,26,9.81%,10,3.77%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MON ALUE,38.0,240,93.75%,15,5.86%,1,0.39%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,MUREU BARO,39.0,195,93.30%,12,5.74%,2,0.96%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,PASAR INDRAPURI,40.0,229,94.63%,12,4.96%,1,0.41%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,REUKIH DAYAH,41.0,157,78.89%,41,20.60%,1,0.50%,1,3,33.33%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,REUKIH KUPULA,42.0,143,93.46%,7,4.58%,3,1.96%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,RITING,43.0,139,87.97%,18,11.39%,1,0.63%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,SEULANGAI,44.0,146,91.82%,12,7.55%,1,0.63%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,SEUOT BAROH,45.0,474,90.46%,44,8.40%,6,1.15%,2,2,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,SIHOM COT,48.0,147,91.30%,10,6.21%,4,2.48%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,SIHOM LHOK,49.0,190,86.76%,25,11.42%,4,1.83%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,SINYEU,50.0,474,86.50%,67,12.23%,7,1.28%,3,3,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,ULEE KAREUNG,51.0,113,92.62%,9,7.38%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INDRAPURI,6.0,ULEE UE,52.0,281,92.13%,21,6.89%,3,0.98%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,AJEE CUT,1.0,380,85.01%,64,14.32%,3,0.67%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,AJEE PAGAR AIR,2.0,334,89.30%,40,10.70%,0,0.00%,2,3,66.67%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,AJEE RAYEUK,3.0,250,93.98%,13,4.89%,3,1.13%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,ATEUK ANGGOK,4.0,232,92.06%,19,7.54%,1,0.40%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,ATEUK LUENG IE,5.0,327,86.28%,45,11.87%,7,1.85%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,BADA,6.0,165,88.24%,20,10.70%,2,1.07%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,BAKOY,7.0,161,87.03%,20,10.81%,4,2.16%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,BINEH BLANG,8.0,373,82.34%,70,15.45%,10,2.21%,2,6,33.33%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,BUNG CEUKOK,9.0,175,91.15%,14,7.29%,3,1.56%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,COT ALUE,10.0,194,92.38%,15,7.14%,1,0.48%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,COT BADA,11.0,169,92.35%,10,5.46%,4,2.19%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,COT GUD,12.0,95,89.62%,10,9.43%,1,0.94%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,COT MENTIWAN,13.0,181,89.60%,19,9.41%,2,0.99%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,COT SURUY,14.0,339,88.74%,38,9.95%,5,1.31%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,DHAM CEUKOK,15.0,440,89.98%,44,9.00%,5,1.02%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,GANI,17.0,408,87.18%,53,11.32%,7,1.50%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,KALUT,19.0,254,92.36%,18,6.55%,3,1.09%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,KAYEE LEE,20.0,214,88.07%,29,11.93%,0,0.00%,1,5,20.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAM UE,21.0,154,84.15%,24,13.11%,5,2.73%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAMBADA,22.0,141,83.43%,26,15.38%,2,1.18%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAMBARO,23.0,393,88.91%,47,10.63%,2,0.45%,2,5,40.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAMDAYA,25.0,135,87.10%,20,12.90%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAMPREH LAMTEUNGOH,27.0,371,90.49%,38,9.27%,1,0.24%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LAMSINYEU,28.0,89,95.70%,4,4.30%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LUBOK BATEE,30.0,804,93.60%,48,5.59%,7,0.81%,3,3,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LUBOK GAPUY,31.0,336,89.60%,33,8.80%,6,1.60%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,LUBOK SUKON,32.0,173,89.18%,16,8.25%,5,2.58%,1,3,33.33%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH BARO,33.0,259,86.62%,37,12.37%,3,1.00%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH DEYAH,34.0,160,91.43%,12,6.86%,3,1.71%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH KRUENG,35.0,998,86.11%,155,13.37%,6,0.52%,5,5,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH MANYANG LAM GAROT,36.0,225,92.21%,16,6.56%,3,1.23%,1,1,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH MANYANG PAGAR AIR,37.0,471,84.71%,76,13.67%,9,1.62%,3,3,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH MANYET,38.0,441,87.67%,58,11.53%,4,0.80%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,MEUNASAH TUTONG,39.0,288,90.57%,25,7.86%,5,1.57%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,PALEUH BLANG,40.0,270,87.66%,36,11.69%,2,0.65%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,PALEUH PULO,41.0,146,89.02%,16,9.76%,2,1.22%,1,2,50.00%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,PANTEE,42.0,187,89.90%,20,9.62%,1,0.48%,1,3,33.33%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,PASIE LAMGAROT,43.0,641,91.18%,58,8.25%,4,0.57%,3,3,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,REULOH,45.0,896,85.50%,131,12.50%,21,2.00%,4,4,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,SANTAN,46.0,419,83.80%,74,14.80%,7,1.40%,2,2,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,SIRON,47.0,554,94.06%,33,5.60%,2,0.34%,3,3,100%
ACEH,1,ACEH BESAR,3,INGIN JAYA,7.0,TANJONG,48.0,862,87.87%,107,10.91%,12,1.22%,4,4,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,BAK SUKON,1.0,421,90.34%,37,7.94%,8,1.72%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,BANDA SAFA,2.0,345,89.38%,41,10.62%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,BARIH LHOK,3.0,159,90.86%,15,8.57%,1,0.57%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,BITHAK,4.0,140,95.89%,6,4.11%,0,0.00%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,GLEE JAI,7.0,224,92.56%,16,6.61%,2,0.83%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,IE ALANG DAYAH,8.0,373,91.42%,35,8.58%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,IE ALANG MESJID,11.0,162,84.82%,27,14.14%,2,1.05%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,KEUMIREU,12.0,226,86.92%,32,12.31%,2,0.77%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,KEURUWEUNG BLANG,13.0,319,92.20%,22,6.36%,5,1.45%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,KEURUWEUNG KRUENG,14.0,210,91.70%,18,7.86%,1,0.44%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAM ALING,15.0,224,91.43%,19,7.76%,2,0.82%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMBEUGAK,16.0,418,84.27%,66,13.31%,12,2.42%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMKLENG,17.0,179,86.89%,24,11.65%,3,1.46%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMLEUOT,18.0,146,97.33%,3,2.00%,1,0.67%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMLEUPUNG,19.0,459,91.07%,43,8.53%,2,0.40%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMPAKUK,20.0,433,91.16%,30,6.32%,12,2.53%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMPOH RAJA,21.0,172,86.00%,27,13.50%,1,0.50%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMSIE,22.0,351,88.19%,38,9.55%,9,2.26%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LAMTUI,23.0,297,89.73%,34,10.27%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LEUPUNG BALUE,24.0,264,89.19%,31,10.47%,1,0.34%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,LEUPUNG BRUEK,25.0,139,93.29%,8,5.37%,2,1.34%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,MAHENG,26.0,378,90.43%,30,7.18%,10,2.39%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,PAKUK,27.0,169,95.48%,7,3.95%,1,0.56%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,PASAR LAMPAKU,28.0,114,90.48%,12,9.52%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,SIGAPANG,29.0,180,96.77%,5,2.69%,1,0.54%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,SIRON BLANG,30.0,268,89.63%,29,9.70%,2,0.67%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA COT GLIE,8.0,TUTUI,32.0,118,88.06%,13,9.70%,3,2.24%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,AWEK,1.0,102,79.69%,20,15.63%,6,4.69%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,BARUEH,2.0,312,87.15%,43,12.01%,3,0.84%,2,2,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,BUENG,3.0,153,89.47%,15,8.77%,3,1.75%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,BUKIT MEUSARA,4.0,710,85.13%,107,12.83%,17,2.04%,4,4,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,CUCUM,5.0,156,80.00%,38,19.49%,1,0.51%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,DATA CUT,6.0,78,93.98%,5,6.02%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,JANTHO,8.0,117,92.86%,9,7.14%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,JANTHO BARU,9.0,449,62.53%,209,29.11%,60,8.36%,3,3,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,JANTHO MAKMUR,10.0,1014,81.71%,199,16.04%,28,2.26%,5,7,71.43%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,SUKA TANI,11.0,50,76.92%,13,20.00%,2,3.08%,1,1,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,TEUREUBEH,12.0,701,80.85%,139,16.03%,27,3.11%,4,4,100%
ACEH,1,ACEH BESAR,3,KOTA JANTHO,9.0,WEU,13.0,188,93.07%,13,6.44%,1,0.50%,1,1,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,GLA MEUNASAH BARO,1.0,597,86.90%,85,12.37%,5,0.73%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,GLE DEYAH,2.0,338,80.48%,74,17.62%,8,1.90%,2,2,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,LAM GAPANG,3.0,840,88.33%,99,10.41%,12,1.26%,4,6,66.67%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,LAMPERMAI,4.0,500,80.78%,107,17.29%,12,1.94%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,LEUNG IE,5.0,519,85.22%,78,12.81%,12,1.97%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MEUNASAH BAET,6.0,583,87.67%,78,11.73%,4,0.60%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MEUNASAH BAKTRIENG,7.0,822,84.39%,145,14.89%,7,0.72%,5,5,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MEUNASAH INTAN,8.0,612,86.44%,85,12.01%,11,1.55%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MEUNASAH MANYANG,9.0,531,86.62%,74,12.07%,8,1.31%,3,3,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MEUNASAH PAPEUN,10.0,1958,88.36%,237,10.69%,21,0.95%,9,9,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,MIRUK,11.0,994,88.51%,119,10.60%,10,0.89%,4,4,100%
ACEH,1,ACEH BESAR,3,KRUENG BARONA JAYA,10.0,RUMPET,12.0,426,92.21%,29,6.28%,7,1.52%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,ARON,1.0,135,90.60%,12,8.05%,2,1.34%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,BABAH JURONG,2.0,358,89.28%,38,9.48%,5,1.25%,2,4,50.00%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,BAK BULOH,3.0,141,93.38%,9,5.96%,1,0.66%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,BEURANGONG,4.0,131,87.33%,17,11.33%,2,1.33%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,BUENG BAKJOK,5.0,466,90.84%,43,8.38%,4,0.78%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT BEUT,6.0,355,94.16%,22,5.84%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT CUT,7.0,590,89.94%,58,8.84%,8,1.22%,3,3,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT LAMEE,8.0,219,89.75%,25,10.25%,0,0.00%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT MANCANG,9.0,319,87.16%,46,12.57%,1,0.27%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT MASAM,10.0,230,85.50%,36,13.38%,3,1.12%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT PEUTANO,11.0,300,86.21%,44,12.64%,4,1.15%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,COT RAYA,13.0,381,91.81%,32,7.71%,2,0.48%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,CUCUM,15.0,337,89.63%,36,9.57%,3,0.80%,2,3,66.67%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,DEYAH,16.0,372,88.57%,46,10.95%,2,0.48%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,GUE,17.0,401,89.91%,39,8.74%,6,1.35%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,KRUENG ANOI,18.0,492,81.19%,105,17.33%,9,1.49%,3,3,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM ALUE CUT,19.0,325,92.33%,23,6.53%,4,1.14%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM ALUE RAYA,20.0,134,89.33%,15,10.00%,1,0.67%,1,2,50.00%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM BAET,22.0,566,89.42%,61,9.64%,6,0.95%,3,3,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM GLUMPANG,23.0,207,86.97%,30,12.61%,1,0.42%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM NEUHEUN,24.0,264,85.99%,40,13.03%,3,0.98%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM PUUK,25.0,188,85.84%,30,13.70%,1,0.46%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM RAYA,26.0,341,89.27%,41,10.73%,0,0.00%,2,2,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM ROH,27.0,70,76.09%,17,18.48%,5,5.43%,1,1,100%
ACEH,1,ACEH BESAR,3,KUTA BARO,11.0,LAM SABANG,28.0,402,89.33%,45,10.00%,3,0.67%,2,2,100%
